analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
13.6378,0.0178133,118.417,0.787931,0.0,239,896.25,10.33,background,10.33 Only Background [TR 258].dat
13.6694,0.0173133,119.1,0.804254,0.0,240,900.0,10.33,background,10.33 Only Background [TR 258].dat
13.6492,0.0171067,118.85,0.799153,0.0,241,903.75,10.33,background,10.33 Only Background [TR 258].dat
13.6183,0.017551,118.834,0.78215,0.0,242,907.5,10.33,background,10.33 Only Background [TR 258].dat
13.6054,0.017508,118.617,0.790992,0.0,243,911.25,10.33,background,10.33 Only Background [TR 258].dat
13.5921,0.0175473,118.684,0.787591,0.0,244,915.0,10.33,background,10.33 Only Background [TR 258].dat
13.6285,0.0173728,117.651,0.785891,0.0,245,918.75,10.33,background,10.33 Only Background [TR 258].dat
13.6253,0.0172743,118.417,0.803234,0.0,246,922.5,10.33,background,10.33 Only Background [TR 258].dat
13.5839,0.0170797,118.201,0.764807,0.0,247,926.25,10.33,background,10.33 Only Background [TR 258].dat
13.6198,0.0172403,119.117,0.789631,0.0,248,930.0,10.33,background,10.33 Only Background [TR 258].dat
13.6325,0.0173444,118.201,0.785551,0.0,249,933.75,10.33,background,10.33 Only Background [TR 258].dat
13.602,0.0171615,119.467,0.78317,0.0,250,937.5,10.33,background,10.33 Only Background [TR 258].dat
13.6331,0.0170079,118.317,0.785551,0.0,251,941.25,10.33,background,10.33 Only Background [TR 258].dat
13.6197,0.0178906,119.633,0.778749,0.0,252,945.0,10.33,background,10.33 Only Background [TR 258].dat
13.6002,0.0175191,118.067,0.793372,0.0,253,948.75,10.33,background,10.33 Only Background [TR 258].dat
13.5975,0.0171002,117.968,0.779429,0.0,254,952.5,10.33,background,10.33 Only Background [TR 258].dat
13.6,0.0168037,119.9,0.808335,0.0,255,956.25,10.33,background,10.33 Only Background [TR 258].dat
13.6297,0.0173411,117.851,0.795072,0.0,256,960.0,10.33,background,10.33 Only Background [TR 258].dat
13.6153,0.0171831,117.768,0.750524,0.0,257,963.75,10.33,background,10.33 Only Background [TR 258].dat
